id,name,active,category,description,net,gross,weight,available
103476,"Etui Guess 4G Strass Logo do MagSafe do iPhone 17, czarne",1,Etui na telefon,"Etui ochronne MagSafe Guess 4G Strass LogoApple iPhone 17Sięgnij po etui z nutą luksusuChcesz, by Twój telefon wyróżniał się nie tylko ochroną, ale także niebanalnym stylem? Etui Guess 4G Strass Logo MagSafe powstało z myślą o tych, którzy chcą łączyć praktyczność z odrobiną luksusu w codziennym użytkowaniu. To rozwiązanie, które łączy nowoczesny design z niezawodną ochroną na co dzień.Kolor producenta: Black (czarny)Etui kompatybilne ze szkłami o wymiarach mniejszych niż (długość x szerokość): 14,73 x 6,95 cmPlecki z ekologicznej skóry zachwycająObudowa ze skóry ekologicznej z wyrazistym wzorem oraz dekoracyjnym emblematem i subtelnym logotypem przyciąga uwagę oraz sprawia, że plecki prezentują się niezwykle efektownie. Charakterystyczne detale wzbogacają wygląd i nadają etui szlachetnego charakteru, który sprawia, że każde trzymanie telefonu w dłoni to mała przyjemność. Dzięki temu nie tylko zabezpieczasz urządzenie, ale i dodajesz mu indywidualnego wyrazu.Case dba o ekran i aparatDopasowana konstrukcja skutecznie amortyzuje wstrząsy oraz minimalizuje ryzyko uszkodzeń podczas upadków. Lekko podniesione krawędzie casea chronią zarówno ekran, jak i aparat przed zarysowaniem czy pęknięciem. Jednocześnie ochrona nie wpływa na wygodny dostęp do wszystkich funkcji urządzenia, co daje pełną swobodę użytkowania.Obudowa zakłada się w sekundęElastyczne boki obudowy sprawiają, że montaż i demontaż pokrowca jest szybki i intuicyjny. Etui dokładnie otacza ramkę telefonu, zabezpieczając ją przed uderzeniami i codziennym zużyciem. Każde wyciągnięcie smartfona z kieszeni daje poczucie bezpieczeństwa i wygody za każdym razem.Mocne magnesy kompatybilne z MagSafeWbudowany pierścień magnetyczny sprawia, że ładowanie bezprzewodowe staje się niezwykle proste i szybkie nie tracisz czasu na szukanie kabla. Magnes utrzymuje urządzenie w idealnym położeniu na ładowarce, co pozwala cieszyć się nowoczesną technologią na co dzień. Funkcjonalność idzie tu w parze z modnym wyglądem, podnosząc komfort korzystania ze smartfona.",121.14,149,0.2,0
103507,"Etui Guess 4G Charms Collection do iPhone Air, różowe",1,Etui na telefon,"Etui Guess 4G Charms Collection Apple iPhone Air Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Charms wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Kolor producenta: Pink (różowy) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,38 x 7,23 cm Przedmiotem sprzedaży jest samo etui, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Pewnie leży w dłoni oraz łatwo się zakłada. Przyjemne dla oka dodatki Zewnętrzny wzór 4G, logo Guess w złotym kolorze i przyczepiona subtelna zawieszka - wszystkie te detale razem nadadzą niepowtarzalnego stylu Twojemu urządzeniu, tworząc połączenie kultowych dodatków Guess.",121.14,149,0.2,9
103499,"Etui Guess 4G Charms Collection do iPhone Air, czarne",1,Etui na telefon,"Etui Guess 4G Charms Collection Apple iPhone Air Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Charms wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Kolor producenta: Black (czarny) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,38 x 7,23 cm Przedmiotem sprzedaży jest samo etui, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Pewnie leży w dłoni oraz łatwo się zakłada. Przyjemne dla oka dodatki Zewnętrzny wzór 4G, logo Guess w złotym kolorze i przyczepiona subtelna zawieszka - wszystkie te detale razem nadadzą niepowtarzalnego stylu Twojemu urządzeniu, tworząc połączenie kultowych dodatków Guess.",121.14,149,0.2,6
103503,"Etui Guess 4G Charms Collection do iPhone Air, brązowe",1,Etui na telefon,"Etui Guess 4G Charms Collection Apple iPhone Air Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Charms wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Kolor producenta: Brown (brązowy) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,38 x 7,23 cm Przedmiotem sprzedaży jest samo etui, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Pewnie leży w dłoni oraz łatwo się zakłada. Przyjemne dla oka dodatki Zewnętrzny wzór 4G, logo Guess w złotym kolorze i przyczepiona subtelna zawieszka - wszystkie te detale razem nadadzą niepowtarzalnego stylu Twojemu urządzeniu, tworząc połączenie kultowych dodatków Guess.",121.14,149,0.2,10
103501,"Etui Guess 4G Charms Collection do iPhone 17 Pro Max, czarne",1,Etui na telefon,"Etui Guess 4G Charms Collection Apple iPhone 17 Pro Max Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Charms wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Kolor producenta: Black (czarny) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,99 x 7,54 cm Przedmiotem sprzedaży jest samo etui, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Pewnie leży w dłoni oraz łatwo się zakłada. Przyjemne dla oka dodatki Zewnętrzny wzór 4G, logo Guess w złotym kolorze i przyczepiona subtelna zawieszka - wszystkie te detale razem nadadzą niepowtarzalnego stylu Twojemu urządzeniu, tworząc połączenie kultowych dodatków Guess.",121.14,149,0.2,10
48556,"Etui Fixed Slim AntiUV do Galaxy S23 Plus, przezroczyste",1,Etui na telefon,"Etui Fixed Slim AntiUVSamsung Galaxy S23 PlusSmukłe i subtelneJeśli zależy Ci na zachowaniu oryginalnego wyglądu smartfona, przy zachowaniu jego cienkiej konstrukcji to etui jest warte zwróceniaTwojej uwagi. Miękki i smukły futerał firmy Fixed z serii Slim AntiUV to przeźroczyste plecki, które w subtelny, ale skuteczny sposób chronią urządzenie przed zarysowaniami, czy lekkimi uderzeniami. Pokrowiec jest wykonany z elastycznego i wytrzymałego termopoliuretanu z powłoką AntiUV, która spowalnia proces żółknięcia pod wpływem promieni słonecznych. Kompatybilne z ładowaniem bezprzewodowym (dotyczy smartfonów posiadających tę technologię)Wnętrze zapobiegające przywieraniu do urządzenia - bez mokrych plamCienkie i przeźroczyste - ukazuje oryginalny wyglądEtui kompatybilne ze szkłami o wymiarach nieprzekraczających (dług.szer.przek.): 15,39 x 7,21 x 16,45 cmKolor producenta: Clear (przezroczysty)W obronie przed uszkodzeniamiCover skutecznie zabezpiecza tył i boki urządzenia przed skutkami niewielkich upadków. Krawędzie delikatnie zachodzą na ekran chroniąc go przed zarysowaniami na płaskich powierzchniach. Dla maksymalnej ochrony zalecane jest założenie szkła. Opóźnia proces żółknięciaTa przezroczysta obudowa posiada specjalną powłokę AntiUV, dzięki czemu zachowuje na dłuższy czas krystaliczną przeźroczystość odkładając proces żółknięcia w czasie. Specjalna lekko kropkowana struktura zapobiega przywieraniu etui do urządzenia.Antypoślizgowa konstrukcjaDopasowane wycięcia nie zakrywają gniazd i portów dla pełnego dostępu dla wszystkich interfejsów smartfona, zapewniając Ci pełną swobodę korzystania z niego.Zintegrowane osłony na przyciski - zachowują doskonałe odbicie podczas naciskania.Elastyczne TPU zapewnia łatwe i wygodnie zakładaniezdejmowanie etui oraz bezpiecznie leży w dłoni.",36.59,45,0.2,2
111591,"Etui Dux Ducis AIMO do Vivo X300 Pro, przezroczyste z czarną ramką",1,Etui na telefon,"Etui Dux Ducis AIMO Vivo X300 Pro Zachowaj oryginalny wygląd smartfona To przeźroczyste etui, wykonane z połączenia elastycznego materiału TPU (boki) i twardego PC (plecki), doskonale przylega do telefonu, nie narzucając się swoim wyglądem. Smukłe i lekkie plecki marki Dux Ducis z serii AIMO chronią telefon przed przykrymi skutkami użytkowania zarysowaniami i uderzeniami. Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,89 x 7,25 cm Kolor producenta: Black (przezroczysty z czarną ramką) Wygodne i estetyczne Matowa powierzchnia plecków niweluje odciski palców, zachowując estetyczny wygląd. Pokrowiec zapewnia pewny i dobry chwyt. Praktyczne użytkowanie Pokrowiec posiada zintegrowane osłony na przyciski i wycięcia na porty. Oferuje pełen dostęp do interfejsów, zapewniając najwyższy komfort użytkowania. To etui na telefon zabezpiecza ekran i kamerę przed zarysowaniem na płaskich powierzchniach. Specjalnie zaprojektowane narożniki rozpraszają siłę uderzenia i amortyzują wstrząsy.",23.58,29,0.2,8
102620,"Etui CARE by PanzerGlass Flagship Urban Explorer do MagSafe do iPhone Air, przezroczysto-białe",1,Etui na telefon,"Etui ochronne CARE by PanzerGlass Flagship Urban Explorer MagSafe Apple iPhone Air Wybierz obudowę która dotrzyma codzienności Etui CARE by PanzerGlass Flagship Urban Explorer MagSafe to świetny wybór dla tych, którzy codziennie narażają swój telefon na miejskie przygody i drobne wypadki losowe. Jeśli masz wrażenie, że grawitacja szczególnie upodobała sobie Twoje urządzenie, ta obudowa to sprytna inwestycja w bezpieczeństwo, praktyczność i designerski styl. Twoje życie biegnie szybko, a ten case dotrzyma Ci kroku po to powstał! Kolor producenta: Transparent White (przezroczysto-biały) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (długość x szerokość): 15,52 x 7,34 cm Ochrona gotowa na klucze i kota Mocna ochrona w standardzie Military Grade odpowiada za bezpieczeństwo w każdej sytuacji, eliminując obawy przed upadkami i rysami. Specjalne tworzywo, które nie żółknie nawet po długim czasie użytkowania, sprawia, że Twój telefon przez cały czas prezentuje się świeżo i nowocześnie. Sytuacyjny żart? Spokojnie, ten case wytrzyma nawet atak kluczy w torbie i twojego energicznego kota! Plecki które dbają o aparat Plecki Flagship Urban Explorer MagSafe wyposażono w zaawansowaną ochronę aparatu, dzięki czemu możesz śmiało korzystać ze wszystkich możliwości fotograficznych nawet podczas aktywnego dnia. Nie musisz się już martwić o porysowany obiektyw podczas miejskich eskapad czy przypadkowych spotkań z chodnikiem. Ta obudowa sprawia, że uchwycenie każdej chwili pozostaje priorytetem, niezależnie od okoliczności. Etui przyjazne planecie i wygodne Wykonany w 100 z materiałów pochodzących z recyklingu i zapakowany w papier z certyfikatem FSC, Urban Explorer dba nie tylko o Twój telefon, ale też o środowisko. Transparentność pochodzenia materiałów potwierdza certyfikat GRS oraz zgodność z normą ISO 14064, więc masz jasność, że wspierasz świadome wybory. Pełna kompatybilność z bezprzewodowym ładowaniem oraz technologią MagSafe oznacza, że wygoda idzie tu w parze z troską o przyszłość to opcja, z którą trudno się rozstać.",121.14,149,0.2,9
102624,"Etui CARE by PanzerGlass Flagship Smokey do MagSafe do iPhone Air, przydymione",1,Etui na telefon,"Etui ochronne CARE by PanzerGlass Flagship Smokey MagSafe Apple iPhone Air Przydymiony styl i etui bez kompromisów Codzienny wyścig z życiem często oznacza niejedno przypadkowe upuszczenie telefonu, ale Flagship Smokey MagSafe od CARE by PanzerGlass wie, jak temu zaradzić. To etui powstało po to, by Twój smartfon mógł przetrwać zderzenie z rzeczywistością, a nietuzinkowy wygląd z przydymionym efektem sprawia, że nie tylko chronisz urządzenie, ale też je stylizujesz. Jeśli masz dość kompromisów między designem a odpornością, tu obie cechy idą w parze, robiąc wokół siebie porządne wrażenie. Kolor producenta: Smokey (przydymiony) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (długość x szerokość): 15,50 x 7,34 cm Obudowę wybierz z sercem dla planety Zastosowanie materiałów w 100 pochodzących z recyklingu przełamuje sztywną konwencję ochrony, bo wybierając to etui, łączysz troskę o naturę z codziennym bezpieczeństwem telefonu. Wybierz obudowę, która sprawia, że masz spokojną głowę i czyste sumienie z certyfikatem GRS i opakowaniem nadającym się do recyklingu. Możesz być spokojny o środowisko, nawet wtedy gdy Twoje palce idą z telefonem na kompromisy tylko w kwestii żartu sytuacyjnego. Case do zadań w stylu militarnym Mocna ochrona w stylu militarnym pozwoli Ci nie przejmować się nawet niekontrolowanym lotem na twardą podłogę spełnia wymogi standardu Military Grade Standard. Pewna konstrukcja dopasowana idealnie pod wytrzymałe codzienne wyzwania daje pewność, że Twój sprzęt przeżyje więcej niż większość memów w sieci. Przekonasz się, że to case nie uznający kompromisów tutaj ochrona znaczy coś więcej niż tylko ładne słowo na opakowaniu. Ochrona aparatu i MagSafe w pakiecie Nieżółknąca obudowa z zaawansowaną ochroną aparatu pozwala mieć pewność, że każda sesja foto zakończy się sukcesem, a soczewki telefonu są chronione w każdej sytuacji. Pełna kompatybilność MagSafe pozwala na szybkie ładowanie, kiedy każda minuta liczy się jak ostatni kawałek pizzy na imprezie. Wszystko to bez problemu z dostępem do przycisków jeden ruch i wszystko pod ręką, niczym najlepsza magiczna sztuczka mobilnego świata.",121.14,149,0.2,6
102632,"Etui CARE by PanzerGlass Fashion Case Flow do iPhone Air, czarne",1,Etui na telefon,"Etui ochronne CARE by PanzerGlass Fashion Case Flow Apple iPhone Air Wybierz etui łączące ekologię i wygodę CARE by PanzerGlass Fashion Case Flow to ochronne etui, które łączy wytrzymałość z dbałością o ekologię, przekształcając codzienne wyzwania w czystą wygodę użytkowania. Obudowa wykonana z recyklingowanego silikonu stanowi praktyczną tarczę dla urządzenia, wprowadzając elegancję i funkcjonalność na co dzień. Fashion Case Flow stworzony został dla osób, które oczekują niezawodnego zabezpieczenia i nowoczesnego designu.Kolor producenta: Black (czarny) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (długość x szerokość): 15,40 x 7,28 cm Obudowa z bumperem oswoi pechowe upadki Wytrzymała konstrukcja wykorzystuje miękką powłokę Soft Touch oraz wnętrze z mikrofibry, by lepiej chronić urządzenie przed skutkami upadków i zarysowaniami. Zastosowany podniesiony bumper zabezpiecza ekran przed uszkodzeniami, minimalizując ryzyko powstawania pęknięć przy codziennym użytkowaniu. Etui umożliwia pełną kompatybilność z technologią MagSafe, zapewniając wygodne ładowanie bez zdejmowania obudowy. Mocna tarcza na wstrząsy i upadki Certyfikacja zgodna z normą Military Grade Standard potwierdza odporność produktu na intensywne użytkowanie oraz przypadkowe upadki z wysokości. Etui Fashion Case Flow gwarantuje niezawodną ochronę przed wstrząsami i uderzeniami, zapewniając bezpieczeństwo urządzenia niezależnie od sytuacji. To rozwiązanie, które łączy bezpieczeństwo z nowoczesnym podejściem do ochrony codziennego sprzętu. Ochrona przyjazna planecie i palcomProdukt powstał w 60 z materiałów pochodzących z recyklingu i posiada certyfikat Global Recycled Standard, co potwierdza jego zgodność z ekologicznymi standardami. Opakowanie wykonane z papieru FSC oraz produkcja zgodna z normą ISO 14064 podkreślają troskę o środowisko na każdym etapie. Łatwość dostępu do wszystkich przycisków sprawia, że zachowujesz pełną funkcjonalność urządzenia przy jednoczesnym, wzmocnionym poziomie ochrony.",137.4,169,0.2,4
